qid,chars,lines,tokens,n_select,n_join,n_where,is_cte,has_where,has_join,has_group,has_having,has_order,has_limit,has_distinct,has_case,has_window,has_union,has_exists,has_in_subq,has_like,has_recursive,has_subquery,join_inner,join_left,join_right,join_full,join_cross,n_tables,tbl_badges,tbl_closereasontypes,tbl_comments,tbl_linktypes,tbl_posthistory,tbl_posthistorytypes,tbl_postlinks,tbl_posts,tbl_posttypes,tbl_tags,tbl_users,tbl_votes,tbl_votetypes,fn_count,fn_sum,fn_avg,fn_min,fn_max,fn_string_agg,fn_array_agg,fn_substring,fn_concat,fn_replace,fn_upper,fn_lower,fn_trim,fn_coalesce,fn_cast,fn_round,fn_extract,fn_date_trunc,fn_case
17905,157,9,29,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17906,222,18,33,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17908,376,21,56,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17909,256,19,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17911,571,27,98,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17912,608,28,104,1,4,0,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,5,False,False,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17913,378,22,59,2,2,1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17914,410,25,67,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17916,395,24,61,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17917,257,19,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17919,343,19,52,1,2,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17920,167,9,33,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17924,251,19,37,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17925,458,26,75,1,3,1,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17928,394,24,59,2,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17929,308,11,59,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1793,1547,62,217,4,5,2,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,4,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17932,222,18,33,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17933,253,19,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17934,545,27,94,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17935,159,9,31,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17936,551,27,94,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17937,349,21,56,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17938,420,25,67,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17939,270,19,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1794,2056,84,252,6,4,3,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,5,True,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
17941,369,22,59,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17943,235,18,35,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17944,414,22,62,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17945,354,21,56,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17946,321,19,49,2,1,2,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17947,415,18,67,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17950,344,22,53,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17951,603,28,100,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17952,267,19,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17953,361,17,54,1,1,0,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17955,408,25,67,1,3,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17956,433,24,72,1,3,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17957,182,9,35,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17959,159,9,31,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17962,254,17,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17964,339,18,58,1,1,0,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17966,548,26,91,1,3,1,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17968,260,19,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17969,274,20,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17970,231,17,33,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17971,617,28,102,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17972,168,9,31,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17973,397,18,65,1,1,0,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17974,511,21,81,4,1,4,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17976,550,25,95,1,3,0,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
17977,552,26,94,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1798,1365,52,192,4,3,2,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,3,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17980,492,24,86,1,3,0,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17982,383,24,63,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17986,344,22,55,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17988,406,25,67,1,3,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17989,361,22,59,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17991,511,26,84,1,3,0,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17992,374,23,59,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17994,531,26,88,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17996,276,12,51,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17999,231,18,37,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,1711,66,222,4,3,2,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,3,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
180,1596,65,217,4,2,3,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,3,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
18001,254,18,37,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18003,490,26,86,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18004,288,19,37,1,2,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18006,270,19,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18007,220,18,33,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18009,251,19,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18011,231,18,35,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18012,242,18,35,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18015,343,22,53,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18017,557,26,95,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18018,261,19,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18019,390,24,63,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1802,1960,82,264,4,5,3,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,4,True,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18020,391,23,63,1,2,0,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18021,192,9,37,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18022,436,24,68,1,2,1,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18025,300,21,43,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18026,273,20,41,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1803,1713,57,222,6,5,5,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,5,False,True,False,False,True,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
18032,330,22,53,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18033,380,16,63,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18035,394,24,61,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18036,363,21,56,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18037,596,29,102,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1804,2034,83,251,5,4,2,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,4,False,False,False,False,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18040,257,17,39,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18042,309,18,45,2,1,2,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18043,369,22,59,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18044,446,25,74,1,3,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18045,297,20,48,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18046,249,19,37,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18047,359,21,57,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18048,197,9,37,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18049,335,22,53,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1805,1414,57,193,4,3,3,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,4,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18050,432,24,67,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18051,290,21,43,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18052,369,23,57,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18053,372,23,59,1,2,1,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18054,321,19,49,2,1,2,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18055,161,9,31,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18057,240,18,37,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18058,470,25,78,1,3,1,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4,False,False,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18059,225,18,33,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18060,245,18,35,1,1,1,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
