qid,chars,lines,tokens,n_select,n_join,n_where,is_cte,has_where,has_join,has_group,has_having,has_order,has_limit,has_distinct,has_case,has_window,has_union,has_exists,has_in_subq,has_like,has_recursive,has_subquery,join_inner,join_left,join_right,join_full,join_cross,n_tables,tbl_customer,tbl_lineitem,tbl_nation,tbl_orders,tbl_part,tbl_partsupp,tbl_region,tbl_supplier,fn_count,fn_sum,fn_avg,fn_min,fn_max,fn_string_agg,fn_array_agg,fn_substring,fn_concat,fn_replace,fn_upper,fn_lower,fn_trim,fn_coalesce,fn_cast,fn_round,fn_extract,fn_date_trunc,fn_case
22248,1611,47,198,6,6,2,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,7,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2225,1456,63,158,5,4,4,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,5,True,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22254,2008,69,243,6,5,2,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22260,2104,77,236,7,6,2,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
22263,1455,64,171,5,4,3,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,5,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
22264,1438,39,216,5,8,4,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22267,2084,67,268,8,7,4,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
2227,1830,77,212,7,7,3,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,6,True,False,True,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22274,1591,45,229,5,8,4,True,True,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,7,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22278,1929,68,238,9,5,7,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22282,1561,37,209,6,5,4,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,False,6,False,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2229,1175,51,139,4,6,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22290,1695,43,232,9,9,6,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22295,1591,43,207,6,5,1,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,6,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22299,1770,45,261,6,6,5,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22300,1908,66,232,9,4,8,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,5,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22303,1688,53,215,4,3,2,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,4,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22307,2094,67,265,6,7,3,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2231,1462,58,178,6,4,4,True,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22313,2391,87,306,7,11,2,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22316,2173,85,269,6,7,3,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
22318,1848,76,221,6,5,2,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,5,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
22325,1834,51,253,9,6,5,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22330,1852,76,219,7,5,5,True,True,True,True,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22333,1766,62,232,6,6,3,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22336,1958,48,276,7,6,4,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2234,1563,63,187,5,6,2,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22345,2282,79,275,9,6,6,True,True,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,7,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22347,1810,55,245,11,8,4,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,7,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22350,2244,77,272,10,4,9,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,5,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22351,2276,72,296,6,9,5,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22352,1783,70,224,6,7,4,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22354,1763,64,224,7,4,5,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,6,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22357,2010,71,249,6,5,5,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,6,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2236,1613,63,198,8,3,5,True,True,True,True,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22361,1915,56,253,5,8,3,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,7,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22363,1416,35,191,6,5,3,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,6,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22366,1878,67,230,8,4,7,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,5,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22368,2342,93,286,9,6,4,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22369,1879,57,241,7,5,3,True,True,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,5,False,True,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22375,1691,42,245,5,8,5,True,True,True,True,True,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22376,1986,58,265,6,6,4,True,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22379,2023,79,269,5,9,4,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22382,1478,38,222,4,11,2,True,True,True,True,False,True,True,False,True,True,True,False,False,False,True,True,False,False,True,False,False,6,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22383,2156,75,270,7,6,6,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,7,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22388,1832,63,239,7,7,4,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22395,2216,78,287,8,6,4,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22397,1744,71,207,5,4,4,True,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,False,True,False,True,False,5,True,True,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
224,1401,63,163,5,6,2,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22402,2045,54,243,8,5,3,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22405,1977,47,255,9,5,1,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,False,True,False,False,False,6,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2241,1571,67,185,4,4,1,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,5,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22415,2260,62,281,9,6,5,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22423,2013,77,251,5,5,5,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,True,False,5,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22425,2078,72,255,5,6,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22426,1858,44,246,9,4,6,True,True,True,True,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,6,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22428,1749,53,239,7,4,4,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,5,True,False,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2243,2019,84,221,7,5,6,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,4,False,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22431,2393,94,279,10,5,7,True,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,7,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22432,1645,48,219,8,4,2,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22439,2132,84,267,7,6,6,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,7,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22441,2023,76,251,9,3,7,True,True,True,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,6,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22447,1251,56,158,4,5,1,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,6,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22448,1927,52,270,7,7,4,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,7,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
22453,2030,49,261,9,6,6,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22455,2743,66,368,9,9,6,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2246,1681,41,233,6,6,2,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,5,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22465,1627,58,196,6,5,3,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,False,True,False,False,False,4,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2247,2021,73,256,6,9,3,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,5,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22473,2107,59,268,8,9,6,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
22478,1951,79,246,7,8,2,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2248,1565,63,196,4,6,2,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,5,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2249,1484,65,175,4,4,2,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,5,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22498,1906,53,260,8,6,5,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2250,1910,79,227,5,7,2,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,6,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22500,2267,87,258,9,5,3,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,6,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22506,2060,60,252,11,7,7,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,8,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
22511,2305,85,279,8,7,3,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,6,True,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22519,1829,77,226,5,7,4,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,5,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2252,1710,55,209,4,6,1,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22529,1828,50,238,7,7,3,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,7,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
22530,1654,64,220,4,6,2,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,False,6,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22531,1624,65,197,7,5,4,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,5,True,False,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2254,1948,76,224,6,5,3,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,5,True,False,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22541,2129,89,254,7,8,3,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22545,1781,73,218,6,9,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22546,1481,48,197,5,5,2,True,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,5,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22562,2192,81,252,6,9,3,True,True,True,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22566,2130,82,249,5,5,3,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22567,2401,93,291,8,9,2,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,7,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2257,1263,40,173,4,5,2,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22572,1805,54,232,6,7,3,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,6,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22574,1995,76,241,5,6,3,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,6,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22578,1627,48,233,8,9,4,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,7,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22580,1747,72,214,5,4,3,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,5,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22581,1497,57,191,3,7,2,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22586,1728,54,223,10,3,7,True,True,True,True,False,True,False,True,True,True,True,False,True,False,True,True,False,True,False,False,False,5,False,True,False,True,True,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22587,1762,52,250,7,7,5,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,False,False,True,8,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22589,1640,68,201,5,5,4,True,True,True,True,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,7,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2260,1779,74,206,6,6,3,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,6,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22605,2276,59,326,10,9,6,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22607,1898,84,228,8,4,6,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,7,True,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2261,1427,60,172,4,5,2,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,5,False,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22616,1886,55,246,9,7,4,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,6,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2262,1171,50,139,5,3,2,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,4,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
22620,2089,79,250,7,8,0,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22624,1370,49,175,7,2,4,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,4,False,True,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2263,1750,76,196,8,8,2,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22633,1563,54,209,6,4,6,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,5,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22641,1861,71,225,5,5,3,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22646,2275,52,257,7,7,5,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,7,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2265,2012,78,248,9,5,5,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,7,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22652,1991,57,281,4,10,4,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,8,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22656,1558,59,215,4,7,4,True,True,True,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False,False,False,7,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
22659,1813,49,254,6,6,4,True,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,7,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2266,1740,72,205,5,7,3,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,7,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22667,1980,71,245,5,5,2,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,6,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22673,1638,65,203,4,3,3,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,True,False,4,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22676,1780,68,221,5,6,3,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,5,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
22677,2555,87,278,8,4,8,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,5,False,True,False,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
